Datetime,complexity_raw,complexity_regress,accumulative_raw,accumulative_regress,time_delta_days
2013-02-10 15:06:39+00:00,176.55,179.58336181559253,33449.179999999964,33012.82676716955,878.1385416666667
2013-02-11 01:24:31+00:00,173.76,179.9746132169803,33622.939999999966,33192.80138038653,878.5676157407407
2013-02-12 10:54:26+00:00,173.76,180.36586461836805,33796.69999999997,33373.1672450049,879.9633912037037
2013-02-13 11:12:08+00:00,176.0,180.75711601975578,33972.69999999997,33553.924361024656,880.9756828703704
2013-02-14 10:55:28+00:00,178.2,181.14836742114355,34150.899999999965,33735.0727284458,881.9641087962963
2013-02-16 13:22:24+00:00,176.0,181.53961882253128,34326.899999999965,33916.612347268325,884.0661458333333
2013-02-18 14:56:19+00:00,176.0,181.93087022391904,34502.899999999965,34098.543217492246,886.1313657407408
2013-02-19 09:41:04+00:00,176.0,182.3221216253068,34678.899999999965,34280.865339117554,886.9124421296297
2013-02-22 17:28:24+00:00,176.0,182.71337302669457,34854.899999999965,34463.57871214425,890.2369791666666
2013-02-26 03:32:22+00:00,176.0,183.1046244280823,35030.899999999965,34646.68333657233,893.656400462963
2013-03-04 21:42:03+00:00,177.21,183.49587582947007,35208.109999999964,34830.179212401796,900.413125
2013-03-07 12:31:29+00:00,176.0,183.8871272308578,35384.109999999964,35014.066339632656,903.030787037037
2013-03-08 12:40:05+00:00,176.0,184.27837863224556,35560.109999999964,35198.3447182649,904.0367592592593
2013-03-09 09:40:24+00:00,179.52,184.66963003363333,35739.62999999996,35383.01434829854,904.9119791666667
2013-03-12 22:49:06+00:00,180.51,185.0608814350211,35920.13999999996,35568.07522973356,908.4596875
2013-03-20 12:12:22+00:00,184.8,185.45213283640882,36104.939999999966,35753.52736256996,916.0175115740741
2013-03-27 10:31:32+00:00,188.76,185.84338423779658,36293.69999999997,35939.37074680776,922.9474884259259
2013-03-29 13:15:56+00:00,190.74,186.23463563918432,36484.439999999966,36125.60538244695,925.0616550925926
2013-04-01 09:50:38+00:00,188.76,186.62588704057208,36673.19999999997,36312.23126948752,927.9190856481481
2013-04-02 13:02:47+00:00,190.74,187.01713844195984,36863.939999999966,36499.24840792948,929.0525231481481
2013-04-03 21:59:11+00:00,190.74,187.40838984334758,37054.679999999964,36686.65679777283,930.4250231481482
2013-04-08 22:36:46+00:00,190.74,187.79964124473534,37245.41999999996,36874.45643901756,935.4511226851852
