SHA,Author,Author_Date,Lines of Code (LOC),Non-Comment Lines of Code (NCLOC),Lines of Classes,Average Complexity per Class,No. Classes,Total Complexity of Classes,complexity_raw,accumulative_raw
582b7a4f17dcd3dc2f97fe44794e6320f4aa9c15,Andrew Elkins,6/1/2016,1535,876,208,6.8,9,61.2,61.2,3108.42
ae2c6dadb8901130a1d770c597ad95109338ad2e,vijay kumar,28/12/2015,1539,880,211,6.8,9,61.2,61.2,3169.62
05898075e233ed130f1fbddceaddff01fcff5ace,Daniel Gelling,18/12/2015,1535,876,208,6.8,9,61.2,61.2,3230.82
9f9ec1816912336bf7ea47047500c7240c88b11c,Daniel Gelling,17/12/2015,1535,876,208,6.8,9,61.2,61.2,3292.02
abce42f689d73e2344dd61b636f2f38321d9a88c,James Ward,14/12/2015,1535,876,208,6.8,9,61.2,61.2,3353.22
4f0dd9e1aae00fc1c197ddc1d56cc577c177c364,codermarcel,9/12/2015,1535,876,208,6.8,9,61.2,61.2,3414.42
d3e406cd292a6056e7b1f573575074ae65c2df84,Scott A Connerly,20/11/2015,1535,876,208,6.8,9,61.2,61.2,3475.62
12c4eb09a376db64e6ebc5d08520050bc589a542,Scott A Connerly,19/11/2015,1535,876,208,6.8,9,61.2,61.2,3536.82
a16ab19cb276c14d16bb7299ed6d8a83c579f9e1,Nicolás Rodriguez Müller,10/11/2015,1445,803,175,6.8,9,61.2,61.2,3598.02
f4e09577ca5008194416a71cc7df302a27f2e6df,Vincent Prat,21/10/2015,1476,830,188,6.8,9,61.2,61.2,3659.22
8d88ff467a48630f7d7e6556e7c047a86c6be00c,Unnawut Leepaisalsuwanna,19/10/2015,1438,801,175,6.8,9,61.2,61.2,3720.42
68061d6f11976afe48c593646f4e0b107915253d,Andrew Elkins,12/10/2015,1438,801,175,6.8,9,61.2,61.2,3781.62
42441cd7c726d57f6bb08b276a2c5a273d863ce2,Unnawut Leepaisalsuwanna,8/10/2015,1418,790,172,6.67,9,60.03,60.03,3841.65
2f57129bd6ae3d8a2cb9d44e12f9908a43798770,Andrew Elkins,13/9/2015,1302,727,162,7.67,6,46.02,46.02,3887.67
229985d8318193dc5f86614ed5c01ccdaa79f969,Rafael Beckel,21/8/2015,1286,720,161,7.67,6,46.02,46.02,3933.69
58561860d54555393d7141057960e65124440bec,poma,20/8/2015,1418,790,172,6.67,9,60.03,60.03,3993.72
b9937474f6ea93648b5a71cbb9c5df5654559499,poma,19/8/2015,1418,790,172,6.67,9,60.03,60.03,4053.75
f60eb755d38febd38fa5af62946fc944bf4c65ad,Paris Paraskeva,17/8/2015,1284,718,160,7.58,6,45.48,45.48,4099.23
455e956a7c849760ae6c84a0fc5def045186bbb1,Paris Paraskeva,12/8/2015,1302,727,162,7.67,6,46.02,46.02,4145.25
da3deb496bedf817c9849a39769b5eb3a68469de,Rafael Beckel,11/8/2015,1286,720,161,7.67,6,46.02,46.02,4191.27
bef1ad6b49d11b2bdc86e209a086eee6d7811952,poma,10/8/2015,1371,760,166,6.47,9,58.23,58.23,4249.5
c7b826742d4a97d9bff4ef65e311f8da5bde2d54,Andrew Elkins,7/8/2015,1247,693,154,6.92,6,41.52,41.52,4291.02
7b6eec15ce85b5577d2a554186a3e1e05f88ea43,Andrew Elkins,27/7/2015,1247,693,154,6.92,6,41.52,41.52,4332.54
903d6fef9865eaa2175669c64fe523a695be7856,Yoram de Langen,24/7/2015,1245,691,153,6.92,6,41.52,41.52,4374.06
6919d4849d62eebb8c8b822676963b619bb8b3ed,Jacq,17/7/2015,1246,691,153,6.92,6,41.52,41.52,4415.58
f0876f0fd8d646d09068c1b3fd8de37aeaf0b536,Jacq,15/7/2015,1245,691,153,6.92,6,41.52,41.52,4457.1
809db73cbf3e937d8846d3bb44b67e670f645889,Tobias Krischer,11/7/2015,1245,691,153,6.92,6,41.52,41.52,4498.62
f1bf9fdf216b60213a41883a934c11508f44a03a,Andrew Elkins,9/7/2015,1245,691,153,6.92,6,41.52,41.52,4540.14
5e37b0012070a25fc8407c249b7e6c2684c6b6d1,Rodrigo Prado,16/6/2015,1245,691,153,6.92,6,41.52,41.52,4581.66
87af3cd5f7a3dfd0deb7bb979a122edb35ef2c88,Greg,10/6/2015,1281,716,159,7.58,6,45.48,45.48,4627.14
6871f63ff28ffcf18ccc4c809100ff75d06391fb,Zizaco,25/5/2015,1238,689,153,6.92,6,41.52,41.52,4668.66
971a439aea939a555b8c5ae40a3ac199c8a828d8,Marcus Jaschen,7/5/2015,1238,689,153,6.92,6,41.52,41.52,4710.18
469c079d613010d4d84780757c5a39ba954b51b1,Emir Karşıyakalı,2/4/2015,1245,691,153,6.92,6,41.52,41.52,4751.7
2765c83eb2554fe9eca3c7945af1354dcc51ad3f,Levan Velijanashvili,1/4/2015,1238,689,153,6.92,6,41.52,41.52,4793.22
96e28f854f4618848f0bdefab7ac8577a6baa19c,安正超,26/3/2015,1238,689,153,6.92,6,41.52,41.52,4834.74
70a657ad12af3b17464f78a916749fa32d211ac0,Andrew Elkins,24/3/2015,1238,689,153,6.92,6,41.52,41.52,4876.26
dd75aa0464ea2e49263f7ec91596022b828a9a4f,Tomáš Votruba,20/3/2015,1006,628,127,11.86,6,71.16,71.16,4947.42
1160084331abf78341874266be0e9e415e84f1cd,Michael Hopkins,18/3/2015,1181,683,153,6.92,6,41.52,41.52,4988.94
6833572fea7571b393db447d7319541de5281d24,Gerob Kimball,16/3/2015,1124,678,153,6.92,6,41.52,41.52,5030.46
c7b96509d35d61a7015eed69c374b57f5f7f335b,Ammar Alakkad,11/3/2015,1124,678,153,6.92,6,41.52,41.52,5071.98
2621f1d57f958a319d885823ac0b60121e2862fb,Zizaco,4/3/2015,1006,628,127,11.86,6,71.16,71.16,5143.14
d5daf64a8a655e99fc6ee4be3691f9c5be3490e7,Romain Lanz,26/2/2015,1006,628,127,11.86,6,71.16,71.16,5214.3
59cac74f16af48016f5f216c07299ef171940516,Agli Panci,18/2/2015,1124,678,153,6.92,6,41.52,41.52,5255.82
018d9f48c218405032807d7d4f6fb09874d03137,Mark,11/2/2015,1124,678,153,6.92,6,41.52,41.52,5297.34
7912313e4973e7e0c4361ba5fec8a44f28b0b0d7,Andrew Elkins,9/2/2015,1110,669,151,6.92,6,41.52,41.52,5338.86
306f335b686320bc17137e027a91536b5541130e,Michele Angioni,8/2/2015,1011,654,151,6.92,6,41.52,41.52,5380.38
813c56d3441d2698be01ba2616856ed935bc3014,Michele Angioni,7/2/2015,1015,658,151,6.92,6,41.52,41.52,5421.9
efa772eb59d8361b0f1d1849db0bfa6597d70f4e,Ben Batschelet,20/1/2015,1047,679,151,6.46,6,38.76,38.76,5460.66
2df4d2356c9bd8a6ef9d2fae65233bc07315d446,Ben Batschelet,19/1/2015,962,599,135,11.14,6,66.84,66.84,5527.5
6c34e573d0d9cf23acc6c6ce915ffcb595ff09e6,Ben Batschelet,16/1/2015,951,593,131,11.29,6,67.74,67.74,5595.24
e6f1c5a7c33efb581ac3db42cac6c4a475689923,Ben Batschelet,15/1/2015,951,593,131,11.29,6,67.74,67.74,5662.98
67983aff2e121087f942a0c4751dc67f87e86399,Tony Li,14/1/2015,938,580,127,11,6,66,66,5728.98
20d9dc66417422774685743be649edfbe7e1001f,Ben Batschelet,13/1/2015,938,580,127,11,6,66,66,5794.98
c454ab4726b213096e83df7e4e408996cf2304c9,Ben Batschelet,12/1/2015,994,636,136,13.14,6,78.84,78.84,5873.82
0b6954e3b8d87c46fe87895dccfa2e13ea9da818,Ben Batschelet,22/12/2014,994,636,136,13.14,6,78.84,78.84,5952.66
49915b0466d702a8fba82dd054e6a367b31c29c0,Ben Batschelet,14/12/2014,982,626,133,12.57,6,75.42,75.42,6028.08
5e39f53545c8fc6eb58deafc400bd760b0648595,Ben Batschelet,13/12/2014,1016,631,127,11.86,6,71.16,71.16,6099.24
2a9b35220da45edb63b235d0ff6787f2ba87b0e2,a2thek26,30/11/2014,1006,628,127,11.86,6,71.16,71.16,6170.4
1eac7a47cd4ce15d741e6f00a69f3b72c5b81ab9,Ferdi Ramdhon,25/11/2014,1006,628,127,11.86,6,71.16,71.16,6241.56
35ea57b77f2406fc61f3c99a0f9e83c8766e4006,Ishan Khanna,16/11/2014,1006,628,127,11.86,6,71.16,71.16,6312.72
04f6f35c27b1d963fd9ee905957b1a2c07bdb485,Andrew,26/9/2014,1006,628,127,11.86,6,71.16,71.16,6383.88
a4f6faec1ce139b5fdf9f7bce2e22ec6cbaf92be,Andrew Elkins,24/9/2014,1006,628,127,11.86,6,71.16,71.16,6455.04
67b1e50fd2dba9142e2803529877bd86482e5979,Andrew,23/9/2014,1006,628,127,11.86,6,71.16,71.16,6526.2
5e1ca4cc7a9654383d06dce9a583403cb5db8453,Dele O,18/9/2014,1006,628,127,11.86,6,71.16,71.16,6597.36
cd0a74900a483d858504c9f8834f9a98356ad194,Jacq,9/9/2014,1014,652,133,11.86,6,71.16,71.16,6668.52
a805bf4a76eb46fd76c833744a3be5a053050f51,Zizaco,5/8/2014,1016,631,127,11.86,6,71.16,71.16,6739.68
46c25eff338950d7e6d6c556ded92e7c24d3d64c,Zizaco,4/8/2014,1006,628,127,11.86,6,71.16,71.16,6810.84
00ebb7c33e223b0916a16c70bbcc5cdb803f812e,Andreas Heiberg,3/8/2014,1006,628,127,11.86,6,71.16,71.16,6882
a141ecbe9f2894e1792db9e687aaceebd381ef21,Graham Campbell,2/8/2014,1006,628,127,11.86,6,71.16,71.16,6953.16
2c12d904b15981c1aae9a64082237ad297178cdb,Graham Campbell,31/7/2014,1006,628,127,11.86,6,71.16,71.16,7024.32
cad775b1fe843a6517ea3c4ac0aef685f4feef6a,jobrios,30/7/2014,1016,654,133,11.86,6,71.16,71.16,7095.48
b54d41579924f9a540c1fa37bacc2b336eef49e0,Zizaco,27/7/2014,1016,654,133,11.86,6,71.16,71.16,7166.64
24e7c7b659128df396ba4e17093cd32c07becc77,Graham Campbell,26/7/2014,1016,654,133,11.86,6,71.16,71.16,7237.8
2e8434c7af87a87f1eae7c8d388a577d7799beac,Craig Hooghiem,25/7/2014,1016,654,133,11.86,6,71.16,71.16,7308.96
cedbfb4f7c0c43b7eea4498c0a85f906e7972652,Zizaco,18/7/2014,1016,654,133,11.86,6,71.16,71.16,7380.12
efb7b61414de9b3deffd976ab89179c9745d1e49,Gayan,17/7/2014,1016,654,133,11.86,6,71.16,71.16,7451.28
58ea7acc555d7f48342a784d6c0162fd62ba83d5,Zizaco,16/7/2014,1016,654,133,11.86,6,71.16,71.16,7522.44
8a153b66c15e8be8b9baa0a961827fec536cf45a,Zizaco,15/7/2014,1014,652,133,11.86,6,71.16,71.16,7593.6
182cae863a41c60378e4a8a3c7c28d4f217d17fe,Niklas Ekman,26/6/2014,1015,653,133,11.86,6,71.16,71.16,7664.76
1a734a2ee9847308e4768a734c9dbf133cbb8a56,Niklas Ekman,25/6/2014,1014,652,133,11.86,6,71.16,71.16,7735.92
1f82aad0f6b5eba9b09a25f43beac08b0ad6db39,Tanner Hodges,23/6/2014,1014,652,133,11.86,6,71.16,71.16,7807.08
e76d3aab2b8750ab79d3d9f8a222914edab99251,Luis Escobar Bravo,8/6/2014,1015,653,133,11.86,6,71.16,71.16,7878.24
