Datetime,complexity_raw,complexity_regress,accumulative_raw,accumulative_regress,time_delta_days
2014-03-05 19:59:09+00:00,158.46,158.45252725090032,57345.89000000001,56689.31181728548,1143.9850231481482
2014-03-07 20:05:01+00:00,157.89,159.51595486194472,57503.780000000006,56848.82777214742,1145.9890972222222
2014-03-10 17:02:17+00:00,157.51,160.57938247298915,57661.29000000001,57009.407154620414,1148.8621990740742
2014-03-11 14:47:59+00:00,156.94,161.64281008403356,57818.23000000001,57171.04996470445,1149.7689351851852
2014-03-13 15:33:07+00:00,157.51,162.706237695078,57975.74000000001,57333.75620239953,1151.8002777777779
2014-03-14 11:28:22+00:00,157.89,163.7696653061224,58133.63000000001,57497.52586770565,1152.6303125
2014-03-19 08:57:42+00:00,157.51,164.83309291716682,58291.140000000014,57662.35896062281,1157.5256828703705
2014-04-04 15:48:48+00:00,159.6,165.89652052821123,58450.74000000001,57828.25548115103,1173.8111689814814
2014-04-08 14:35:53+00:00,160.17,166.95994813925566,58610.91000000001,57995.215429290285,1177.7605324074075
2014-04-09 09:32:11+00:00,160.17,168.02337575030006,58771.08000000001,58163.238805040586,1178.5496296296296
2014-04-22 19:51:02+00:00,160.17,169.0868033613445,58931.25000000001,58332.32560840193,1191.9793865740742
2014-06-04 22:42:04+00:00,157.51,170.1502309723889,59088.76000000001,58502.47583937432,1235.0981597222221
2014-07-30 09:17:43+00:00,162.26,171.21365858343333,59251.02000000001,58673.68949795775,1290.5395833333334
2014-09-09 15:56:34+00:00,162.26,172.27708619447773,59413.28000000001,58845.96658415223,1331.8165625
2014-09-10 10:55:52+00:00,162.83,173.34051380552216,59576.110000000015,59019.30709795775,1332.6077430555556
2014-10-09 10:58:46+00:00,163.4,174.40394141656657,59739.51000000002,59193.71103937432,1361.6097569444444
2014-11-21 23:13:46+00:00,162.26,175.467369027611,59901.77000000002,59369.17840840193,1405.120173611111
2015-02-05 10:28:46+00:00,162.26,176.5307966386554,60064.03000000002,59545.709205040584,1480.588923611111
2015-02-07 10:02:26+00:00,171.36,177.5942242496998,60235.39000000002,59723.30342929028,1482.5706365740741
2015-02-08 01:45:32+00:00,169.68,178.65765186074427,60405.07000000002,59901.96108115103,1483.2255671296296
2015-02-10 19:59:52+00:00,192.28,179.72107947178867,60597.35000000002,60081.68216062282,1485.9855208333333
2015-02-11 20:30:22+00:00,167.42,180.78450708283307,60764.77000000002,60262.46666770565,1487.0067013888888
2015-02-12 14:42:25+00:00,176.66,181.84793469387748,60941.43000000002,60444.31460239953,1487.7650694444444
2015-02-13 22:39:05+00:00,200.56,182.91136230492194,61141.99000000002,60627.22596470445,1489.0960879629629
2015-02-15 14:37:11+00:00,204.7,183.97478991596634,61346.69000000002,60811.20075462041,1490.7614351851853
2015-02-17 10:58:16+00:00,203.55,185.03821752701074,61550.24000000002,60996.238972147425,1492.6094097222222
