Datetime,complexity_raw,complexity_regress,accumulative_raw,accumulative_regress,time_delta_days
2011-01-06 00:08:21+00:00,2379.6,2410.153515673207,80646.66,81127.12418459266,73.38135416666667
2011-01-07 00:09:04+00:00,2391.6,2415.901895594224,83038.26000000001,83543.02608018689,74.38185185185185
2011-01-08 08:11:56+00:00,2422.84,2421.6502755152405,85461.1,85964.67635570213,75.71717592592593
2011-01-09 12:00:40+00:00,2428.79,2427.3986554362577,87889.89,88392.0750111384,76.87601851851852
2011-01-10 01:40:39+00:00,2424.03,2433.1470353572745,90313.92,90825.22204649568,77.44545138888888
2011-01-11 00:07:22+00:00,2445.4500000000003,2438.8954152782917,92759.37,93264.11746177397,78.3806712962963
2011-01-12 16:52:55+00:00,2451.4,2444.6437951993084,95210.76999999999,95708.76125697329,80.07896990740741
2011-01-13 09:33:51+00:00,2454.97,2450.392175120325,97665.73999999999,98159.15343209362,80.7740625
2011-01-14 00:18:14+00:00,2425.22,2456.140555041342,100090.95999999999,100615.29398713497,81.3882175925926
2011-01-15 01:07:28+00:00,2468.06,2461.888934962359,102559.01999999999,103077.18292209733,82.4224074074074
2011-01-16 17:23:18+00:00,2476.8,2467.637314883376,105035.81999999999,105544.82023698071,84.10006944444444
2011-01-17 02:46:46+00:00,2470.8,2473.385694804393,107506.62,108018.20593178511,84.49136574074075
2011-01-18 01:32:12+00:00,2493.81,2479.13407472541,110000.43,110497.34000651052,85.43958333333333
2011-01-19 01:53:19+00:00,2497.44,2484.8824546464266,112497.87,112982.22246115695,86.45424768518518
2011-01-20 01:10:02+00:00,2497.44,2490.630834567444,114995.31,115472.8532957244,87.42418981481481
2011-01-21 12:57:34+00:00,2501.07,2496.3792144884605,117496.38,117969.23251021287,88.91553240740741
2011-01-22 00:41:21+00:00,2501.0,2502.1275944094773,119997.38,120471.36010462235,89.40427083333333
2011-01-23 00:03:30+00:00,2509.54,2507.8759743304945,122506.92,122979.23607895285,90.37798611111111
2011-01-24 00:08:39+00:00,2532.53,2513.6243542515112,125039.45,125492.86043320436,91.3815625
2011-01-25 01:11:58+00:00,2553.46,2519.372734172528,127592.91,128012.2331673769,92.4255324074074
2011-01-26 17:38:12+00:00,2555.9,2525.121114093545,130148.81,130537.35428147044,94.11041666666667
2011-01-27 11:00:18+00:00,2555.9,2530.869494014562,132704.71,133068.223775485,94.83409722222223
2011-01-28 00:35:57+00:00,2536.1600000000003,2536.6178739355787,135240.87,135604.8416494206,95.40052083333333
2011-01-29 10:00:40+00:00,2553.46,2542.366253856596,137794.33,138147.2079032772,96.79268518518519
2011-01-30 20:44:54+00:00,2558.4,2548.1146337776127,140352.72999999998,140695.3225370548,98.24006944444444
2011-02-01 00:31:22+00:00,2553.46,2553.8630136986294,142906.18999999997,143249.18555075343,99.39733796296296
2011-02-03 10:29:39+00:00,2558.4,2559.6113936196466,145464.58999999997,145808.79694437308,101.8128125
2011-02-04 22:44:53+00:00,2575.36,2565.3597735406634,148039.94999999995,148374.15671791375,103.32339120370371
2011-02-05 20:09:41+00:00,2575.36,2571.1081534616806,150615.30999999994,150945.26487137543,104.21561342592592
2011-02-06 03:08:18+00:00,2575.36,2576.8565333826973,153190.66999999993,153522.12140475813,104.50631944444444
2011-02-07 23:00:51+00:00,2575.36,2582.604913303714,155766.0299999999,156104.72631806185,106.33447916666667
2011-02-08 15:30:33+00:00,2576.64,2588.3532932247313,158342.66999999993,158693.07961128658,107.02177083333333
2011-02-09 16:15:55+00:00,2575.36,2594.101673145748,160918.0299999999,161287.18128443233,108.05327546296296
2011-02-10 02:59:51+00:00,2575.36,2599.8500530667648,163493.3899999999,163887.0313374991,108.50045138888889
2011-02-11 23:32:49+00:00,2575.36,2605.598432987782,166068.74999999988,166492.62977048688,110.35667824074073
2011-02-12 00:03:58+00:00,2634.1800000000003,2611.3468129087987,168702.92999999988,169103.97658339568,110.37831018518519
2011-02-13 20:59:38+00:00,2657.2000000000003,2617.0951928298155,171360.1299999999,171721.0717762255,112.25030092592593
2011-02-15 11:54:09+00:00,2657.2000000000003,2622.8435727508327,174017.3299999999,174343.91534897633,113.87149305555556
2011-02-16 15:22:39+00:00,2579.2,2628.5919526718494,176596.5299999999,176972.50730164818,115.01628472222222
2011-02-17 14:36:53+00:00,2659.98,2634.340332592866,179256.50999999992,179606.84763424104,115.98450231481482
2011-02-18 15:04:46+00:00,2659.98,2640.0887125138834,181916.48999999993,182246.93634675493,117.00386574074074
2011-02-19 00:18:12+00:00,2659.98,2645.8370924349,184576.46999999994,184892.77343918983,117.38819444444445
2011-02-20 16:35:12+00:00,2661.27,2651.585472355917,187237.73999999993,187544.35891154574,119.06666666666666
2011-02-21 06:23:59+00:00,2657.2000000000003,2657.333852276934,189894.93999999994,190201.69276382268,119.64221064814815
2011-02-22 23:56:55+00:00,2729.76,2663.082232197951,192624.69999999995,192864.77499602063,121.37341435185185
2011-02-23 10:10:35+00:00,2725.8,2668.830612118968,195350.49999999994,195533.6056081396,121.79957175925927
2011-02-24 00:33:14+00:00,2724.48,2674.5789920399848,198074.97999999995,198208.18460017958,122.39863425925925
2011-02-25 11:40:50+00:00,2725.8,2680.3273719610015,200800.77999999994,200888.51197214058,123.86224537037037
2011-02-28 01:11:06+00:00,2727.12,2686.0757518820183,203527.89999999994,203574.5877240226,126.42493055555556
2011-03-01 12:28:51+00:00,2724.48,2691.8241318030355,206252.37999999995,206266.41185582563,127.89559027777777
2011-03-02 01:21:51+00:00,2724.8,2697.572511724052,208977.17999999993,208963.98436754968,128.43239583333335
2011-03-03 05:41:37+00:00,2727.12,2703.3208916450694,211704.29999999993,211667.30525919475,129.61278935185186
2011-03-04 08:34:15+00:00,2737.9,2709.069271566086,214442.19999999992,214376.37453076083,130.73267361111112
2011-03-05 14:10:19+00:00,2674.17,2714.817651487103,217116.36999999994,217091.19218224793,131.96605324074073
2011-03-06 02:04:26+00:00,2685.78,2720.5660314081197,219802.14999999994,219811.75821365605,132.4619675925926
2011-03-08 00:35:25+00:00,2698.6800000000003,2726.314411329137,222500.82999999993,222538.0726249852,134.40015046296296
2011-03-09 09:18:04+00:00,2698.6800000000003,2732.0627912501536,225199.50999999992,225270.13541623534,135.76310185185184
2011-03-10 00:25:10+00:00,2571.36,2737.811171171171,227770.8699999999,228007.9465874065,136.39303240740742
2011-03-11 10:58:50+00:00,2720.9,2743.5595510921876,230491.7699999999,230751.5061384987,137.8330787037037
2011-03-12 09:04:36+00:00,2727.4,2749.3079310132043,233219.1699999999,233500.8140695119,138.75375
2011-03-14 01:31:16+00:00,2728.73,2755.0563109342215,235947.8999999999,236255.8703804461,140.4389351851852
2011-03-15 00:12:49+00:00,2736.59,2910.3390909090904,238684.4899999999,239166.2094713552,141.3844560185185
2011-03-16 01:19:33+00:00,3125.28,2908.870181818181,241809.7699999999,242075.07965317336,142.4307986111111
2011-03-17 02:42:46+00:00,2918.56,2907.4012727272725,244728.3299999999,244982.48092590063,143.48858796296295
2011-03-18 00:25:16+00:00,2728.73,2905.9323636363633,247457.0599999999,247888.41328953698,144.39310185185184
2011-03-19 23:23:12+00:00,2947.1200000000003,2904.463454545454,250404.1799999999,250792.87674408243,146.35
2011-03-20 02:51:30+00:00,2960.72,2902.994545454545,253364.8999999999,253695.87128953697,146.4946527777778
2011-03-21 09:36:50+00:00,2959.44,2901.525636363636,256324.3399999999,256597.3969259006,147.77613425925927
2011-03-22 00:33:19+00:00,2968.7900000000004,2900.056727272727,259293.12999999992,259497.45365317332,148.39869212962964
2011-03-23 22:57:58+00:00,2960.76,2898.587818181818,262253.8899999999,262396.0414713551,150.33247685185185
2011-03-24 10:36:22+00:00,2731.3,2905.1585714285684,264985.1899999999,265301.2000427837,150.81747685185186
2011-03-25 00:08:09+00:00,3128.0,3059.2011428571423,268113.1899999999,268360.40118564083,151.38121527777778
2011-03-26 10:56:48+00:00,3365.91,3213.2437142857125,271479.09999999986,271573.64489992656,152.83166666666668
2011-03-27 01:19:56+00:00,3451.5000000000005,3367.2862857142827,274930.59999999986,274940.93118564086,153.43106481481482
2011-03-28 00:39:54+00:00,3489.0000000000005,3521.3288571428566,278419.59999999986,278462.2600427837,154.4032638888889
2011-03-29 00:46:28+00:00,3575.88,3675.371428571427,281995.47999999986,282137.6314713551,155.40782407407409
2011-03-30 10:35:22+00:00,960.94,2941.5736544850483,282956.41999999987,285079.20512584015,156.8167824074074
2011-03-31 15:07:47+00:00,960.94,2207.77588039867,283917.35999999987,287286.98100623884,158.00596064814815
2011-04-01 00:04:03+00:00,960.94,1473.9781063122914,284878.2999999999,288760.9591125511,158.37836805555557
2011-04-02 02:34:56+00:00,969.22,740.1803322259134,285847.51999999984,289501.13944477704,159.48314814814816
2011-04-03 10:14:05+00:00,144.0,6.3825581395348845,285991.51999999984,289507.52200291655,160.8020023148148
2011-04-04 12:36:39+00:00,3.0,6.372462508150403,285994.51999999984,289513.8944654247,161.90100694444445
2011-04-12 00:07:45+00:00,3.0,6.362366876765922,285997.51999999984,289520.25683230144,169.3809375
2011-04-13 11:36:59+00:00,3.0,6.35227124538144,286000.51999999984,289526.6091035468,170.85957175925927
2011-04-14 00:41:55+00:00,3.0,6.342175613996958,286003.51999999984,289532.9512791608,171.40466435185186
